PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02507,1,1,N,1,1,3,5,1,2,3731.1,N,N,N,N,N,203,N,N,N,2,2,56,61
48-02516,3,2,N,0,1,11,13,1,1,1338.4,N,N,2,N,N,203,N,N,N,2,2,5,0
48-02101,1,2,N,0,1,11,13,1,1,357.4,N,N,2,N,N,206,N,N,N,2,2,5,0
48-02101,4,1,N,1,1,3,5,1,1,357.4,N,N,2,N,N,203,N,N,N,2,2,59,64
48-02510,2,2,N,1,1,3,5,1,1,3092.4,N,N,1,N,N,203,N,N,N,2,2,75,69
48-02516,4,1,N,1,2,3,5,1,2,1338.4,N,N,2,N,N,206,N,N,N,2,2,24,24
48-02516,2,1,N,1,1,11,13,1,1,1338.4,N,N,2,N,N,203,N,2,2,2,2,50,67
48-02101,5,2,N,1,1,3,5,1,1,357.4,N,N,2,N,N,203,N,2,2,2,2,175,201
48-02101,3,2,N,1,8,11,13,1,1,357.4,N,N,1,N,N,204,N,N,2,2,2,94,65
48-02507,5,2,N,1,1,3,5,1,1,3731.1,N,N,2,N,N,206,N,2,2,2,2,183,202
48-02516,4,1,N,0,1,3,5,1,1,1338.4,N,N,3,N,N,205,N,2,2,2,2,66,86
48-02510,6,1,N,0,1,2,4,1,1,3092.4,N,N,1,N,N,203,N,2,2,2,2,36,38
48-02510,4,1,N,0,1,2,4,1,1,3092.4,N,N,1,N,N,206,N,2,2,2,2,66,86
48-02101,6,1,N,0,1,2,4,1,2,357.4,N,N,3,N,N,206,N,2,2,2,2,30,37
48-02516,6,1,N,1,9,3,5,1,1,1338.4,N,N,3,N,N,203,N,2,2,2,2,83,82
48-02101,7,2,N,1,1,3,5,1,2,357.4,N,N,3,N,N,205,N,2,2,2,2,148,120
48-02510,6,2,N,0,1,3,5,1,1,3092.4,N,N,3,N,N,206,N,2,2,2,2,145,141
48-02516,8,1,N,1,2,11,13,1,1,1338.4,N,N,3,N,N,203,N,2,2,2,2,18,15
48-02510,7,1,N,1,1,3,5,1,1,3092.4,N,N,3,N,N,203,N,2,2,2,2,119,135
48-02516,10,2,N,1,9,11,13,1,1,1338.4,N,N,3,N,N,203,N,2,2,2,2,17,22
48-02101,7,2,N,0,2,11,13,1,1,357.4,N,N,3,N,N,205,N,2,2,2,2,91,91
48-02102,13,2,N,0,8,2,4,1,1,450.9,N,N,3,N,N,206,N,2,2,2,2,92,89
48-02507,10,1,N,4,8,2,4,1,2,3731.1,N,N,3,N,N,206,N,2,2,2,2,43,43
48-02101,13,1,N,1,1,2,4,1,2,357.4,N,N,3,N,N,206,N,2,2,2,2,120,92
48-02516,16,2,N,1,1,3,4,1,2,1338.4,N,N,3,N,N,204,N,1,2,2,2,20,0
48-02507,14,1,N,0,1,3,5,1,1,3731.1,N,N,3,N,N,206,5,2,2,2,2,124,147
48-02507,17,2,N,0,1,2,4,1,2,3731.1,N,N,3,N,N,206,N,1,2,2,2,74,51
48-02102,15,1,6,0,1,2,4,1,2,450.9,N,N,4,0.0,0,206,N,2,2,2,2,58,0
48-02516,18,1,6,0,1,4,7,1,1,1338.4,N,N,4,*574,1,205,N,2,2,2,2,89,88
48-02516,16,2,6,1,1,1,3,1,1,1338.4,8680,14,4,2*468,1,204,N,2,2,2,2,249,248
48-02507,19,2,6,1,9,2,4,1,1,3731.1,N,N,4,0.0,0,204,N,2,2,2,2,79,0
48-02507,17,1,6,1,1,2,4,1,1,3731.1,N,N,4,0.0,0,206,N,2,2,2,2,56,47
48-02101,19,2,6,0,1,2,5,1,1,357.4,8680,14,4,2*401,1,205,N,2,2,2,2,41,39
48-02102,19,1,6,1,1,1,4,1,1,450.9,8680,14,7,0.0,0,203,4,2,2,2,2,91,71
48-02102,20,2,6,1,1,1,4,1,1,450.9,4971,6,5,0.0,0,203,N,2,2,2,2,22,18
48-02102,22,2,6,1,1,0,5,1,1,450.9,6070,2,7,29*558,5,206,N,2,2,2,2,102,110
48-02516,26,2,1,0,1,0,5,1,1,1338.4,7860,11,5,2*434,4,206,N,2,2,2,2,113,112
48-02516,24,1,6,0,1,0,2,1,1,1338.4,3580,1,4,33300.0,5,205,N,2,2,2,2,53,34
48-02102,26,1,4,0,1,3,5,1,2,450.9,7860,11,7,58000.0,7,206,5,2,2,2,2,73,73
48-02516,26,2,6,0,1,0,2,1,1,1338.4,9920,18,5,22400.0,4,206,N,2,2,2,2,64,61
48-02101,26,2,6,0,1,3,5,1,2,357.4,4670,6,5,*1210,2,206,N,2,2,2,2,208,169
48-02516,28,2,1,0,1,0,3,1,1,1338.4,3580,4,5,19800.0,4,206,N,2,2,2,2,53,53
48-02507,28,2,1,0,1,3,5,1,2,3731.1,7860,11,9,0.0,0,203,N,2,2,2,2,97,91
48-02515,29,1,1,1,8,0,N,1,1,2134.8,8770,15,10,17*305,4,206,N,1,2,2,2,70,59
48-02516,29,1,1,1,1,0,5,1,1,1338.4,7860,10,9,2000.0,4,203,N,2,2,2,2,70,104
48-02101,33,1,1,1,1,1,N,1,2,357.4,4971,6,7,23000.0,4,206,N,2,2,2,2,143,102
48-02102,31,1,6,1,1,0,N,1,1,450.9,7860,3,7,30000.0,5,203,N,2,2,2,2,55,53
48-02516,34,1,6,1,1,3,5,1,2,1338.4,7870,1,5,30000.0,5,204,N,2,2,2,2,47,46
48-02102,35,2,4,0,1,3,5,1,2,450.9,7860,11,7,*966,7,206,5,2,2,2,2,73,73
48-02507,37,1,4,0,1,2,4,1,2,3731.1,N,N,5,2000.0,4,206,N,2,2,2,2,208,231
48-02510,35,1,1,0,1,1,7,1,1,3092.4,N,N,10,0.0,0,206,N,2,2,2,2,135,150
48-02507,38,2,6,0,1,0,3,1,2,3731.1,6380,9,9,0.0,0,204,N,2,1,2,2,77,78
48-02102,38,1,4,0,9,0,N,1,2,450.9,8191,12,9,32000.0,5,205,N,2,2,2,2,24,24
48-02101,39,1,1,0,1,0,2,1,2,357.4,6380,9,9,40000.0,5,204,N,2,2,2,2,47,48
48-02516,40,2,6,0,1,3,5,1,1,1338.4,30*40,4,5,48000.0,6,205,N,2,2,2,2,179,209
48-02510,40,1,1,4,1,0,3,1,1,3092.4,770,10,9,25000.0,4,206,N,2,2,1,2,102,98
48-02102,42,1,1,0,1,2,4,1,1,450.9,7380,10,8,0.0,0,206,N,2,2,2,1,147,149
48-02102,42,2,1,0,1,0,2,1,2,450.9,8170,12,9,0.0,0,204,N,2,2,2,2,131,127
48-02101,47,2,1,1,1,2,4,1,1,357.4,7860,11,10,36000.0,6,203,N,2,2,2,2,28,38
48-02507,43,2,4,0,1,2,4,1,2,3731.1,N,N,5,17*296,4,206,N,2,2,2,2,208,231
48-02102,50,1,1,0,1,0,6,1,1,450.9,7780,11,10,20000.0,4,205,N,2,2,2,2,112,112
48-02515,45,1,1,0,1,3,5,1,2,2134.8,3180,4,7,483000.0,7,206,N,2,2,2,2,84,83
48-02102,52,2,4,0,1,0,2,1,1,450.9,7860,11,10,30*570,5,203,N,2,2,1,2,66,65
48-02507,51,2,1,0,1,0,N,1,1,3731.1,7860,11,9,23000.0,4,206,N,2,1,2,1,112,112
48-02516,54,2,1,1,1,0,N,1,1,1338.4,9470,16,10,24000.0,4,205,N,2,2,2,2,107,108
48-02507,52,2,1,1,6,0,5,1,1,3731.1,6870,9,9,0.0,0,206,N,2,2,2,2,63,64
48-02516,61,1,1,0,1,0,2,1,2,1338.4,8680,15,10,0.0,0,203,5,2,2,2,2,75,53
48-02516,60,2,1,0,1,0,3,1,1,1338.4,8770,15,7,0.0,0,203,N,2,2,2,2,453,347
48-02507,61,2,1,0,6,0,2,1,2,3731.1,7860,11,9,0.0,0,205,N,2,2,1,2,66,60
48-02516,60,1,1,0,1,0,2,1,1,1338.4,3580,4,10,27000.0,5,203,N,2,1,2,2,74,55
48-02510,68,1,1,0,1,0,2,1,1,3092.4,7860,10,10,0.0,0,206,N,2,2,2,2,135,128
48-02516,61,1,4,0,1,0,2,1,1,1338.4,N,N,5,0.0,0,203,N,1,2,2,2,488,490
48-02516,70,2,1,0,1,0,2,1,1,1338.4,N,N,9,0.0,0,205,N,2,2,2,2,61,61
48-02516,63,1,1,0,2,0,2,1,1,1338.4,3580,4,10,26*503,5,203,N,2,1,2,2,74,55
48-02507,70,1,4,0,1,0,4,1,1,3731.1,6991,N,5,31000.0,5,206,N,2,2,2,2,366,429
48-02101,67,1,1,0,1,0,N,1,2,357.4,6870,9,9,22000.0,4,206,N,2,2,2,1,91,91
48-02101,72,2,1,0,1,0,2,1,2,357.4,5170,7,10,15600.0,3,203,N,2,2,2,2,67,69
48-02507,68,1,1,0,1,0,2,1,2,3731.1,7071,9,5,27200.0,5,204,N,2,2,2,2,91,126
48-02516,75,1,1,0,1,1,2,1,1,1338.4,7860,3,9,35000.0,5,206,N,1,2,2,2,39,40
48-02101,72,1,1,0,1,0,2,1,1,357.4,7860,10,7,20000.0,4,206,N,2,2,2,2,35,46
48-02516,82,2,1,0,1,1,2,1,1,1338.4,7860,3,9,*662,5,206,N,1,2,2,2,39,40
48-02515,74,2,1,0,1,0,2,1,1,2134.8,N,N,9,32000.0,5,206,N,2,1,2,2,47,45
48-02507,5,2,N,0,8,3,5,1,1,3731.1,N,N,2,N,N,207,N,N,2,2,2,75,0
48-02515,4,1,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,209,N,2,2,2,2,58,67
48-02515,5,2,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,21,N,2,2,2,2,29,24
48-02515,6,2,N,1,1,0,6,1,1,2134.8,N,N,2,N,N,21,N,N,2,2,2,148,141
48-02102,7,2,N,1,1,5,7,1,1,450.9,N,N,3,N,N,208,N,2,2,2,2,14,16
48-02515,7,1,N,0,1,5,7,1,2,2134.8,N,N,2,N,N,208,N,2,2,2,2,95,88
48-02515,8,1,N,1,1,3,5,1,1,2134.8,N,N,3,N,N,207,N,2,2,2,2,306,212
48-02515,7,2,N,1,1,2,4,1,1,2134.8,N,N,3,N,N,209,N,2,2,2,2,70,49
48-02102,10,1,N,0,8,5,7,1,1,450.9,N,N,3,N,N,208,N,2,2,2,2,47,53
48-02102,10,1,N,0,1,5,7,1,1,450.9,N,N,3,N,N,209,N,2,2,2,2,46,46
48-02515,12,2,N,0,1,5,7,1,1,2134.8,N,N,3,N,N,208,N,2,2,2,2,221,184
48-02507,11,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,21,N,2,2,2,2,41,41
48-02515,13,1,N,0,1,5,7,1,2,2134.8,N,N,3,N,N,209,N,2,2,2,2,74,74
48-02515,13,1,N,1,1,2,4,1,1,2134.8,N,N,3,N,N,208,N,2,2,2,2,299,307
48-02515,14,1,N,1,1,3,5,1,2,2134.8,N,N,3,N,N,208,2,2,2,2,2,555,443
48-02507,13,2,6,0,1,2,4,1,1,3731.1,N,N,4,0.0,0,21,N,2,2,2,2,100,54
48-02515,15,2,6,1,1,3,6,1,1,2134.8,N,N,4,1*165,1,21,N,2,2,2,2,96,73
48-02507,14,2,6,0,9,2,5,1,1,3731.1,N,N,4,0.0,0,21,N,2,2,2,2,20,20
48-02507,17,1,6,0,1,2,4,1,2,3731.1,N,N,4,2500.0,1,208,N,2,2,2,2,46,40
48-02516,17,2,6,0,1,2,4,1,1,1338.4,N,N,4,0.0,0,209,N,2,2,2,2,95,112
48-02507,22,1,1,1,1,0,N,1,2,3731.1,7860,11,9,26000.0,5,208,N,2,2,2,2,77,79
48-02507,19,2,6,1,1,2,4,1,2,3731.1,N,N,4,2500.0,1,209,N,2,2,2,2,46,40
48-02102,25,2,1,0,1,3,5,1,1,450.9,7860,3,5,60000.0,7,207,N,2,2,2,2,127,93
48-02507,23,1,6,0,1,3,5,1,1,3731.1,7860,3,8,60000.0,2,207,N,2,2,2,2,55,61
48-02515,26,1,6,0,1,0,2,1,2,2134.8,8170,12,9,24000.0,4,208,N,2,2,2,2,28,28
48-02515,27,1,6,0,1,0,2,1,2,2134.8,8170,12,9,24000.0,4,208,N,2,2,2,2,28,28
48-02516,28,2,4,0,1,3,5,1,1,1338.4,8680,14,5,55000.0,7,21,N,2,2,2,2,257,196
48-02102,28,2,6,0,9,0,N,1,2,450.9,6170,7,9,23000.0,4,21,N,2,2,2,2,25,27
48-02102,30,2,1,0,1,0,5,1,1,450.9,4795,6,9,24000.0,4,207,N,2,2,2,2,19,18
48-02102,30,1,1,1,1,0,5,1,1,450.9,4795,6,9,250000.0,4,21,N,2,2,2,2,19,18
48-02102,32,1,1,1,1,2,4,1,1,450.9,7870,11,5,30000.0,5,208,N,2,2,2,2,55,54
48-02515,35,2,6,0,2,0,N,1,1,2134.8,8191,12,10,24000.0,4,207,N,2,2,2,2,24,24
48-02516,33,2,1,1,1,3,5,1,1,1338.4,7860,11,9,56000.0,7,209,N,2,2,2,2,79,54
48-02515,37,2,1,1,1,0,5,1,1,2134.8,N,N,4,60000.0,7,209,N,2,2,2,2,91,91
48-02102,36,2,1,0,1,3,5,1,2,450.9,N,N,5,56000.0,7,208,4,2,2,2,2,75,81
48-02515,40,2,1,0,1,2,4,1,1,2134.8,N,N,7,0.0,0,208,N,2,2,2,2,8,8
48-02101,38,2,1,0,1,3,6,1,2,450.9,4470,6,9,483000.0,2,207,N,2,2,2,2,270,271
48-02515,42,2,1,0,1,2,4,1,2,2134.8,N,N,7,0.0,0,208,N,2,2,2,2,8,8
48-02507,39,2,1,0,1,0,2,1,1,3731.1,6970,9,9,175000.0,4,21,N,2,2,2,2,16,4
48-02101,45,2,6,0,1,0,2,1,2,357.4,8191,12,9,25000.0,4,209,N,2,2,2,2,72,71
48-02102,43,2,1,0,1,0,5,1,1,450.9,3570,4,10,9600.0,2,207,N,2,2,2,2,53,53
48-02516,47,1,1,1,9,0,2,1,2,1338.4,*184,12,10,22400.0,4,207,N,2,2,2,2,21,14
48-02515,47,1,1,1,1,0,2,1,2,2134.8,6870,9,10,24500.0,4,207,N,2,2,2,2,61,61
48-02515,48,2,1,0,1,0,5,1,2,2134.8,6070,7,9,0.0,0,208,N,2,2,2,2,17,16
48-02516,51,2,1,1,1,3,4,1,1,1338.4,8680,15,7,40000.0,6,21,N,2,2,2,2,86,94
48-02515,49,1,1,1,1,0,2,1,2,2134.8,6870,9,10,25000.0,4,208,N,2,2,2,2,61,61
48-02515,53,1,1,1,1,0,2,1,2,2134.8,6870,9,10,25000.0,4,207,N,2,2,2,2,61,61
48-02516,52,2,4,0,1,0,3,1,2,1338.4,7860,3,7,30000.0,5,208,N,2,2,2,1,49,47
48-02507,55,1,1,0,1,0,2,1,1,3731.1,7860,11,10,0.0,0,21,N,2,1,2,2,85,87
48-02101,62,2,1,0,1,1,3,1,2,357.4,8191,12,9,0.0,0,21,N,2,2,2,2,93,91
48-02101,56,2,1,0,1,0,2,1,2,357.4,7071,9,9,22400.0,4,209,N,2,2,2,2,54,55
48-02516,64,2,1,0,1,0,2,1,1,1338.4,8680,15,7,32000.0,5,208,N,2,2,2,2,12,16
48-02507,60,1,1,0,1,0,3,1,2,3731.1,4170,5,5,35000.0,5,208,N,2,2,2,2,104,106
48-02507,65,2,1,0,1,0,3,1,2,3731.1,4170,5,5,35000.0,5,207,N,2,2,2,2,104,106
48-02515,62,2,1,0,1,3,5,1,2,2134.8,6970,7,5,62000.0,7,207,N,2,2,2,2,204,192
48-02516,65,2,1,0,1,0,2,1,1,1338.4,3580,4,7,17*304,4,208,N,2,2,2,2,257,261
48-02101,65,2,4,0,1,0,2,1,1,357.4,8680,12,7,71000.0,2,208,N,1,2,2,2,66,74
48-02102,2,2,N,1,1,3,5,1,1,450.9,N,N,N,N,N,210,N,N,N,2,2,53,51
48-02102,2,2,N,1,1,3,5,1,1,450.9,N,N,1,N,N,210,N,N,N,2,2,46,40
48-02515,4,2,N,0,1,3,5,1,1,2134.8,N,N,1,N,N,210,N,N,N,2,2,37,38
48-02102,4,1,N,0,1,3,5,1,1,450.9,N,N,2,N,N,210,N,N,2,2,2,24,24
48-02515,11,2,N,1,1,5,7,1,1,2134.8,N,N,3,N,N,210,N,2,2,2,2,87,71
48-02515,6,1,N,0,1,5,7,1,1,2134.8,N,N,3,N,N,210,N,2,2,2,2,87,71
48-02510,11,2,N,0,1,5,7,1,1,3092.4,N,N,3,N,N,210,N,2,2,2,2,75,68
48-02510,7,1,N,0,6,5,7,1,1,3092.4,N,N,3,N,N,210,N,2,2,2,2,243,243
48-02510,11,2,N,0,9,5,7,1,1,3092.4,N,N,3,N,N,211,N,2,2,2,2,84,84
48-02510,9,2,N,0,2,5,7,1,2,3092.4,N,N,3,N,N,210,N,2,2,2,2,84,84
48-02515,11,1,N,0,1,5,7,1,1,2134.8,N,N,3,N,N,211,N,2,2,2,2,38,47
48-02510,11,2,N,0,1,5,7,1,1,3092.4,N,N,3,N,N,210,N,2,2,2,2,62,62
48-02101,12,1,N,0,1,5,7,1,1,357.4,N,N,3,N,N,210,N,2,2,2,2,40,40
48-02102,13,1,N,0,1,3,5,1,1,450.9,N,N,3,N,N,211,N,2,2,2,2,88,81
48-02102,13,2,N,0,6,3,5,1,1,450.9,N,N,3,N,N,210,N,2,2,2,2,56,49
48-02515,13,2,6,0,1,0,3,1,1,2134.8,N,N,4,0.0,0,211,N,2,2,2,2,213,184
48-02515,15,1,6,0,1,0,3,1,1,2134.8,N,N,4,0.0,0,210,N,2,2,2,2,213,184
48-02515,14,1,6,1,1,2,5,1,1,2134.8,N,N,4,0.0,0,210,N,2,2,2,2,49,49
48-02101,29,2,1,0,1,0,4,1,1,357.4,7390,10,5,24000.0,4,210,N,2,2,2,2,155,81
48-02510,14,2,1,1,1,0,N,1,1,3092.4,7380,10,5,25*477,4,211,N,2,2,2,2,19,27
48-02510,30,2,1,1,1,3,5,1,1,3092.4,8191,12,9,55000.0,7,210,N,2,2,2,2,74,73
48-02101,16,2,1,1,1,2,4,1,1,357.4,7860,11,9,50000.0,2,210,N,2,2,2,2,47,46
48-02102,36,1,1,1,8,0,2,1,1,357.4,3291,4,9,22000.0,4,210,N,2,2,2,2,156,156
48-02516,17,2,1,0,1,1,6,1,1,1338.4,6170,7,7,34000.0,5,210,N,2,2,2,2,64,62
48-02102,37,2,6,0,1,2,4,1,1,450.9,8191,12,9,0.0,0,210,N,2,2,2,2,21,21
48-02102,18,2,6,0,1,3,5,1,1,450.9,8170,12,9,42000.0,6,211,N,2,2,2,2,69,68
48-02516,39,2,1,1,1,0,N,1,1,1338.4,N,16,7,16*262,4,210,N,2,2,2,2,50,55
48-02515,22,2,6,0,2,0,4,1,1,2134.8,N,N,4,0.0,0,210,N,2,2,2,2,167,212
48-02516,41,2,1,0,2,2,4,1,1,1338.4,7870,12,10,0.0,0,211,N,2,2,2,2,81,89
48-02516,28,1,1,0,1,0,2,1,2,1338.4,7860,11,9,25000.0,4,211,N,2,2,2,2,77,72
48-02516,43,1,1,0,1,0,2,1,2,1338.4,7860,11,9,24000.0,4,210,N,2,2,2,2,77,72
48-02510,30,1,1,1,1,2,4,1,1,3092.4,N,N,9,0.0,0,211,N,2,2,2,2,122,72
48-02516,43,1,1,1,1,2,4,1,1,1338.4,7870,12,10,0.0,0,211,N,2,2,2,2,81,89
48-02516,30,1,1,1,1,3,5,1,1,1338.4,8191,12,9,50000.0,7,211,N,2,2,2,2,29,29
48-02516,49,1,1,0,1,0,2,1,2,1338.4,7860,11,9,24500.0,4,210,N,2,2,2,2,77,72
48-02516,38,1,1,0,1,0,2,1,2,1338.4,7860,11,9,25000.0,4,211,N,2,2,2,2,77,72
48-02516,49,2,1,0,1,0,2,1,2,1338.4,7860,11,9,25000.0,4,210,N,2,2,2,2,77,72
48-02102,41,1,1,0,2,0,2,1,1,450.9,8191,12,9,0.0,0,210,N,1,2,2,2,80,79
48-02102,54,1,4,0,1,0,2,1,1,450.9,8191,12,5,18000.0,1,210,N,2,2,2,2,97,112
48-02102,54,2,4,1,1,0,2,1,1,450.9,8191,12,5,1800.0,1,211,N,2,2,2,2,97,112
48-02515,55,2,4,1,1,0,4,1,1,2134.8,8170,12,5,1800.0,1,210,N,2,2,2,2,97,112
48-02515,66,2,1,0,1,0,2,1,1,2134.8,8680,15,7,119*96,3,210,N,2,2,2,2,39,40
48-02516,63,2,1,0,1,0,2,1,1,1338.4,7860,11,10,0.0,0,210,N,2,2,2,2,16,16
48-02515,66,2,3,0,1,0,2,1,1,2134.8,N,N,4,20000.0,4,211,N,2,2,2,2,45,45
48-02507,78,1,1,0,1,0,N,1,1,3731.1,8191,14,5,21200.0,4,210,N,2,2,2,2,53,54
48-02101,2,1,N,0,1,3,5,1,2,357.4,N,N,N,N,N,213,N,N,N,2,2,90,106
48-02101,1,1,N,1,2,3,5,1,2,357.4,N,N,2,N,N,213,N,N,N,2,2,68,79
48-02101,4,1,N,1,1,3,5,1,2,357.4,N,N,2,N,N,213,N,N,N,2,2,88,88
48-02102,14,2,N,0,1,3,5,1,2,450.9,N,N,2,N,N,213,N,N,N,2,2,72,72
48-02101,7,1,N,0,1,0,6,1,2,357.4,N,N,3,N,N,213,N,2,2,2,2,317,353
48-02101,17,1,N,0,1,0,6,1,2,357.4,N,N,3,N,N,213,N,2,2,2,2,317,353
48-02101,8,1,N,0,1,0,6,1,2,357.4,N,N,3,N,N,213,N,2,2,2,2,317,353
48-02102,19,2,N,0,1,0,6,1,2,450.9,N,N,3,N,N,212,N,2,2,2,2,317,353
48-02101,11,2,N,0,1,5,7,1,2,357.4,N,N,3,N,N,213,N,2,2,2,2,140,114
48-02102,26,1,N,0,8,3,5,1,2,450.9,N,N,3,N,N,213,N,2,2,2,2,243,243
48-02515,15,2,6,0,1,1,3,1,2,2134.8,N,N,4,0.0,0,213,2,2,2,2,2,44,44
48-02515,27,2,1,0,8,3,6,1,1,2134.8,7380,10,10,42*755,1,213,N,2,2,2,2,48,52
48-02516,37,2,1,0,8,3,5,1,1,1338.4,7790,11,9,40000.0,6,212,N,2,2,2,2,50,50
48-02516,30,2,1,1,1,3,5,1,1,1338.4,7860,11,9,50000.0,7,212,N,2,2,2,2,443,363
48-02516,41,2,1,0,1,0,N,1,1,1338.4,9470,16,7,17*305,4,213,N,2,2,2,2,50,55
48-02516,38,2,1,0,1,0,N,1,1,1338.4,9470,16,7,17*305,4,213,N,2,2,2,2,50,55
48-02515,48,2,1,0,1,0,N,1,1,2134.8,8191,12,10,28*541,5,213,N,2,2,1,2,81,86
48-02515,56,2,1,1,1,0,N,1,1,2134.8,8191,12,10,30000.0,5,213,N,2,2,2,2,81,86
48-02510,54,1,1,1,1,0,3,1,2,3731.1,2980,4,5,0.0,0,212,N,2,2,2,2,55,45
48-02102,64,2,1,0,1,0,2,1,1,450.9,1990,4,5,0.0,0,213,N,2,2,2,2,63,68
48-02516,68,1,4,0,1,0,N,1,1,1338.4,8680,14,5,31000.0,5,213,N,2,2,2,2,50,50
48-02102,81,2,3,0,1,0,2,1,2,450.9,8170,12,3,1000.0,1,213,N,1,2,2,2,185,212
48-02507,1,2,N,0,1,4,6,1,2,3731.1,N,N,N,N,N,216,N,N,N,2,2,8,9
48-02516,4,1,N,0,1,4,6,1,1,1338.4,N,N,N,N,N,214,N,N,N,2,2,8,9
48-02510,2,2,N,0,1,4,6,1,1,3092.4,N,N,N,N,N,214,N,N,N,2,2,192,158
48-02101,4,2,N,0,1,4,6,1,2,357.4,N,N,N,N,N,217,N,N,N,2,2,192,158
48-02510,4,2,N,0,1,2,4,1,1,3092.4,N,N,2,N,N,216,N,N,N,2,2,53,52
48-02516,5,1,N,1,1,2,4,1,2,1338.4,N,N,2,N,N,217,N,N,N,2,2,53,52
48-02510,5,2,N,0,1,2,4,1,2,3092.4,N,N,1,N,N,216,N,2,2,2,2,14,13
48-02510,16,2,N,0,1,5,7,1,1,3092.4,N,N,3,N,N,214,N,2,2,2,2,57,47
48-02510,10,2,N,0,1,5,7,1,1,3092.4,N,N,3,N,N,214,N,2,2,2,2,57,47
48-02507,16,2,6,0,1,0,3,1,2,3731.1,8680,14,4,300.0,1,214,N,2,2,2,2,135,136
48-02516,24,1,6,0,1,0,2,1,2,1338.4,8780,14,7,33000.0,5,214,N,2,2,2,2,138,102
48-02507,16,1,6,0,1,0,3,1,2,3731.1,8680,14,4,3000.0,1,217,N,2,2,2,2,135,136
48-02516,33,2,1,0,1,2,4,1,2,1338.4,7690,10,7,80000.0,8,216,N,1,2,2,2,101,102
48-02507,19,1,6,0,1,0,2,1,1,3731.1,7860,11,9,34000.0,5,217,N,2,2,2,2,20,40
48-02507,34,2,1,1,1,2,4,1,1,3731.1,4490,5,9,71000.0,8,2*129,N,2,2,2,2,58,49
48-02510,25,2,4,1,1,0,2,1,2,3092.4,770,12,5,7*1160,2,214,N,2,2,2,2,50,46
48-02510,62,1,1,1,1,0,2,1,1,3092.4,770,3,7,15000.0,3,216,N,2,2,2,2,125,90
48-02510,35,2,1,1,1,0,2,1,1,3092.4,770,3,7,15000.0,3,216,N,2,2,2,2,125,90
48-02510,67,2,1,0,1,0,2,1,2,3092.4,770,10,9,24000.0,4,216,N,2,2,2,2,155,150
48-02510,42,2,1,0,1,0,2,1,2,3092.4,770,10,9,24000.0,4,216,N,2,2,2,2,155,150
48-02510,67,2,1,0,1,0,2,1,2,3092.4,770,10,9,24000.0,4,216,N,2,2,2,2,155,150
48-02101,45,2,1,0,1,0,2,1,1,357.4,8680,14,10,24500.0,4,214,N,2,2,2,2,57,55
48-02516,71,2,1,0,1,0,N,1,1,1338.4,N,N,4,28000.0,5,216,N,2,2,2,2,77,72
48-02510,45,1,1,0,1,0,2,1,2,3092.4,770,10,9,24*457,4,216,N,2,2,2,2,155,150
48-02516,75,2,1,0,1,0,N,1,2,1338.4,N,N,5,30000.0,5,2*129,N,2,2,2,2,19,16
48-02507,46,1,6,0,1,0,N,1,2,3731.1,N,N,4,36*674,5,214,N,2,2,2,2,59,61
48-02507,75,1,6,0,1,0,N,1,2,3731.1,N,N,4,36*674,5,216,N,2,2,2,2,59,61
48-02516,80,2,3,0,1,11,4,1,1,1338.4,N,N,3,122000.0,3,216,N,2,1,2,2,70,71
48-02516,77,2,3,0,1,11,4,1,1,1338.4,N,N,3,122000.0,3,216,N,2,1,2,2,70,71
48-02516,81,2,3,0,1,11,4,1,1,1338.4,N,N,3,12000.0,3,214,N,2,1,2,2,70,71
48-02101,1,1,N,1,2,2,4,1,1,357.4,N,N,N,N,N,220,N,N,N,2,2,40,29
48-02101,5,1,N,0,2,2,4,1,1,357.4,N,N,N,N,N,219,N,N,N,2,2,40,29
48-02101,3,1,N,0,2,4,6,1,1,357.4,N,N,1,N,N,220,N,N,N,2,2,61,53
48-02516,5,2,N,1,1,0,6,1,1,1338.4,N,N,2,N,N,220,N,N,N,2,2,50,49
48-02516,4,2,N,0,9,4,6,1,1,1338.4,N,N,2,N,N,2*134,N,N,N,2,2,97,106
48-02101,11,1,N,0,1,2,4,1,1,357.4,N,N,2,N,N,218,N,N,N,2,2,59,56
48-02507,5,1,N,0,1,2,4,1,2,3731.1,N,N,2,N,N,218,N,2,2,2,2,204,231
48-02101,18,1,N,0,1,4,6,1,2,357.4,N,N,2,N,N,218,N,N,2,2,2,97,106
48-02507,7,1,N,0,1,0,6,1,2,3731.1,N,N,3,N,N,220,N,2,2,2,2,54,55
48-02516,18,1,6,1,1,0,N,1,1,1338.4,8191,12,9,28000.0,5,219,N,2,2,2,2,73,71
48-02102,27,1,1,1,1,0,N,1,2,450.9,8680,12,9,21600.0,4,220,N,2,2,2,2,30,17
48-02102,19,2,6,1,1,0,5,1,1,450.9,8470,12,9,27000.0,5,220,N,2,2,2,2,115,112
